StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,TotalVotes,Progressive,Conservative,Other,Leaning
QLD,164,Groom,83245,South Toowoomba GROOM PPVC,9929,0.2418168999899285,0.424312619599154,0.3338704804109175,0.1824957196092255
QLD,164,Groom,83251,Harristown West,226,0.34513274336283184,0.252212389380531,0.4026548672566372,-0.09292035398230086
QLD,164,Groom,83264,Harristown South,264,0.2537878787878788,0.32954545454545453,0.4166666666666667,0.07575757575757575
QLD,164,Groom,83378,Highfields North,1235,0.22186234817813766,0.42105263157894735,0.357085020242915,0.1991902834008097
QLD,164,Groom,97664,West Toowoomba PPVC,5728,0.20914804469273743,0.45006983240223464,0.3407821229050279,0.2409217877094972
QLD,164,Groom,98158,North Toowoomba PPVC,5669,0.22702416651966836,0.43076380313988355,0.34221203034044806,0.2037396366202152
QLD,164,Groom,108491,EAV COVID19 Groom PPVC,282,0.32269503546099293,0.34397163120567376,0.3333333333333333,0.021276595744680826
QLD,165,Herbert,5655,Aitkenvale,1189,0.34146341463414637,0.39108494533221194,0.2674516400336417,0.049621530698065575
QLD,165,Herbert,5658,Arcadia,560,0.37857142857142856,0.3607142857142857,0.26071428571428573,-0.01785714285714285
QLD,165,Herbert,5660,Belgian Gardens,1060,0.3292452830188679,0.4528301886792453,0.2179245283018868,0.12358490566037739
QLD,165,Herbert,5661,Bluewater,1162,0.19535283993115318,0.3502581755593804,0.45438898450946646,0.1549053356282272
QLD,165,Herbert,5664,Cranbrook,1511,0.32759761747187294,0.42951687624090007,0.242885506287227,0.10191925876902713
QLD,165,Herbert,5665,Currajong,1515,0.3425742574257426,0.34983498349834985,0.3075907590759076,0.007260726072607249
QLD,165,Herbert,5667,Garbutt,967,0.29782833505687695,0.33815925542916236,0.3640124095139607,0.04033092037228542
QLD,165,Herbert,5670,Heatley,1877,0.2850293020777837,0.34416622269579117,0.3708044752264251,0.05913692061800746
QLD,165,Herbert,5671,Hermit Park,996,0.3785140562248996,0.35943775100401604,0.2620481927710843,-0.01907630522088355
QLD,165,Herbert,5672,Kelso,1809,0.26478717523493644,0.37258153676064126,0.36263128800442235,0.10779436152570482
QLD,165,Herbert,5673,Kirwan,2723,0.2629452809401395,0.44876973925817115,0.2882849798016893,0.18582445831803163
QLD,165,Herbert,5674,Kirwan South,780,0.3217948717948718,0.40384615384615385,0.2743589743589744,0.08205128205128204
QLD,165,Herbert,5678,Mundingburra,1672,0.35406698564593303,0.3827751196172249,0.2631578947368421,0.02870813397129185
QLD,165,Herbert,5680,Douglas,685,0.40875912408759124,0.4248175182481752,0.16642335766423358,0.016058394160583966
QLD,165,Herbert,5681,Nelly Bay,764,0.3795811518324607,0.3285340314136126,0.2918848167539267,-0.051047120418848124
QLD,165,Herbert,5682,North Ward,1631,0.3243408951563458,0.4432863274064991,0.23237277743715512,0.1189454322501533
QLD,165,Herbert,5685,Palm Island,493,0.3691683569979716,0.2697768762677485,0.36105476673427994,-0.09939148073022314
QLD,165,Herbert,5687,Pimlico,1350,0.34,0.36666666666666664,0.29333333333333333,0.026666666666666616
QLD,165,Herbert,5688,Railway Estate,1171,0.3783091374893254,0.3484201537147737,0.27327070879590093,-0.02988898377455168
QLD,165,Herbert,5689,Rasmussen,1535,0.304885993485342,0.3628664495114006,0.3322475570032573,0.05798045602605861
QLD,165,Herbert,5691,Hermit Park South,1005,0.3522388059701492,0.417910447761194,0.2298507462686567,0.06567164179104479
QLD,165,Herbert,5692,Townsville South,932,0.361587982832618,0.3723175965665236,0.26609442060085836,0.010729613733905574
QLD,165,Herbert,5694,The Weir,1448,0.2838397790055249,0.4198895027624309,0.2962707182320442,0.13604972375690605
QLD,165,Herbert,5702,Vincent,896,0.3482142857142857,0.3203125,0.3314732142857143,-0.0279017857142857
QLD,165,Herbert,8867,Mount Louisa,1715,0.2600583090379009,0.4530612244897959,0.2868804664723032,0.19300291545189502
QLD,165,Herbert,31566,Deeragun,2241,0.20883534136546184,0.42391789379741185,0.36724676483712626,0.21508255243195
QLD,165,Herbert,31569,Condon,1600,0.286875,0.365625,0.3475,0.07874999999999999
QLD,165,Herbert,31700,Willows,666,0.2822822822822823,0.45345345345345345,0.26426426426426425,0.17117117117117114
QLD,165,Herbert,32703,Townsville HERBERT PPVC,6943,0.32190695664698254,0.4765951317874118,0.20149791156560565,0.15468817514042926
QLD,165,Herbert,40275,Northern Beaches,1889,0.2366331392271043,0.39174166225516144,0.37162519851773423,0.15510852302805714
QLD,165,Herbert,55748,Annandale (Herbert),464,0.2952586206896552,0.4202586206896552,0.28448275862068967,0.125
QLD,165,Herbert,55749,Annandale East (Herbert),380,0.3,0.46578947368421053,0.23421052631578948,0.16578947368421054
QLD,165,Herbert,55789,Alice River (Herbert),383,0.18798955613577023,0.4464751958224543,0.36553524804177545,0.2584856396866841
QLD,165,Herbert,64649,Kirwan East,1395,0.221505376344086,0.4057347670250896,0.3727598566308244,0.18422939068100358
QLD,165,Herbert,64651,North Shore,2054,0.2599805258033106,0.46835443037974683,0.27166504381694256,0.20837390457643623
QLD,165,Herbert,65558,EAV Herbert PPVC,16,0.5,0.4375,0.0625,-0.0625
QLD,165,Herbert,83386,Cutheringa,884,0.38235294117647056,0.38800904977375567,0.22963800904977374,0.005656108597285103
QLD,165,Herbert,83396,Burdell,1438,0.260778859527121,0.38247566063977745,0.3567454798331015,0.12169680111265646
QLD,165,Herbert,97500,Aitkenvale HERBERT PPVC,9000,0.3006666666666667,0.4767777777777778,0.22255555555555556,0.1761111111111111
QLD,165,Herbert,97833,Kirwan HERBERT PPVC,17550,0.22678062678062677,0.5123076923076924,0.26091168091168093,0.2855270655270656
QLD,165,Herbert,108415,Special Hospital Team 1,40,0.275,0.55,0.175,0.275
QLD,165,Herbert,108493,EAV COVID19 Herbert PPVC,409,0.3569682151589242,0.39119804400978,0.25183374083129584,0.03422982885085579
QLD,166,Hinkler,5711,Alloway,319,0.18181818181818182,0.47335423197492166,0.3448275862068966,0.29153605015673983
QLD,166,Hinkler,5712,Apple Tree Creek,224,0.22767857142857142,0.38839285714285715,0.38392857142857145,0.16071428571428573
QLD,166,Hinkler,5713,Avoca,1346,0.30460624071322434,0.34175334323922735,0.3536404160475483,0.037147102526003006
QLD,166,Hinkler,5717,Bargara,1063,0.29350893697083724,0.3659454374412041,0.3405456255879586,0.07243650047036687
QLD,166,Hinkler,5732,Bundaberg East,1087,0.27598896044158233,0.32290708371665133,0.40110395584176634,0.046918123275069
QLD,166,Hinkler,5734,Bundaberg North,770,0.23766233766233766,0.3012987012987013,0.461038961038961,0.06363636363636363
QLD,166,Hinkler,5736,Bundaberg South,1236,0.2872168284789644,0.2758899676375405,0.4368932038834951,-0.011326860841423925
QLD,166,Hinkler,5738,Burnett Heads,917,0.302071973827699,0.3042529989094875,0.3936750272628135,0.002181025081788468
QLD,166,Hinkler,5740,Childers,553,0.23688969258589512,0.3291139240506329,0.43399638336347196,0.09222423146473777
QLD,166,Hinkler,5743,Cordalba,209,0.2727272727272727,0.3923444976076555,0.3349282296650718,0.11961722488038279
QLD,166,Hinkler,5748,Elliott Heads,554,0.2545126353790614,0.4043321299638989,0.34115523465703973,0.1498194945848375
QLD,166,Hinkler,5752,Givelda,120,0.18333333333333332,0.49166666666666664,0.325,0.30833333333333335
QLD,166,Hinkler,5758,Goodwood,123,0.2601626016260163,0.2845528455284553,0.45528455284552843,0.02439024390243899
QLD,166,Hinkler,5761,Kalkie,642,0.2383177570093458,0.3847352024922118,0.37694704049844235,0.14641744548286603
QLD,166,Hinkler,5778,Norville,1208,0.33195364238410596,0.2723509933774834,0.3956953642384106,-0.05960264900662254
QLD,166,Hinkler,5782,Bundaberg North West (Hinkler),736,0.27717391304347827,0.32472826086956524,0.39809782608695654,0.04755434782608697
QLD,166,Hinkler,5785,Thabeban,1169,0.2686056458511548,0.2891360136869119,0.4422583404619333,0.02053036783575707
QLD,166,Hinkler,5792,Walkervale,1072,0.3283582089552239,0.2593283582089552,0.4123134328358209,-0.06902985074626866
QLD,166,Hinkler,5795,Woodgate,610,0.22459016393442624,0.5442622950819672,0.23114754098360657,0.319672131147541
QLD,166,Hinkler,5797,Woongarra,455,0.22857142857142856,0.389010989010989,0.3824175824175824,0.16043956043956045
QLD,166,Hinkler,6548,Burrum Heads,1065,0.26009389671361505,0.5154929577464789,0.2244131455399061,0.2553990610328638
QLD,166,Hinkler,6580,Howard,1013,0.2882527147087858,0.39486673247778875,0.3168805528134255,0.10661401776900298
QLD,166,Hinkler,6631,Toogoom,990,0.27070707070707073,0.3939393939393939,0.33535353535353535,0.1232323232323232
QLD,166,Hinkler,6632,Torbanlea,367,0.29427792915531337,0.33787465940054495,0.3678474114441417,0.043596730245231585
QLD,166,Hinkler,6634,Torquay,1111,0.33033303330333036,0.33303330333033304,0.33663366336633666,0.0027002700270026825
QLD,166,Hinkler,6636,Urangan,1216,0.34457236842105265,0.34210526315789475,0.31332236842105265,-0.0024671052631579093
QLD,166,Hinkler,31547,Kawungan,1581,0.3137254901960784,0.35610373181530675,0.3301707779886148,0.04237824161922832
QLD,166,Hinkler,31560,Kepnock,981,0.3241590214067278,0.3211009174311927,0.3547400611620795,-0.0030581039755351314
QLD,166,Hinkler,31798,Urraween,1269,0.2647754137115839,0.4444444444444444,0.2907801418439716,0.1796690307328605
QLD,166,Hinkler,32692,Hervey Bay PPVC,16279,0.29172553596658274,0.45039621598378277,0.2578782480496345,0.15867068001720003
QLD,166,Hinkler,33943,River Heads,736,0.25679347826086957,0.39809782608695654,0.3451086956521739,0.14130434782608697
QLD,166,Hinkler,38271,Urangan West,1080,0.27037037037037037,0.38796296296296295,0.3416666666666667,0.11759259259259258
QLD,166,Hinkler,38274,Pialba North,1601,0.3173016864459713,0.3204247345409119,0.3622735790131168,0.003123048094940628
QLD,166,Hinkler,38275,Yarrilee,1664,0.2842548076923077,0.3984375,0.3173076923076923,0.11418269230769229
QLD,166,Hinkler,46376,Bargara South,914,0.24070021881838075,0.3796498905908096,0.3796498905908096,0.13894967177242887
QLD,166,Hinkler,46484,Bundaberg HINKLER PPVC,8607,0.2760543743464622,0.40618101545253865,0.31776461020099916,0.13012664110607647
QLD,166,Hinkler,65518,EAV Hinkler PPVC,20,0.3,0.4,0.3,0.10000000000000003
QLD,166,Hinkler,66159,Bundaberg Central HINKLER PPVC,9644,0.2861883036084612,0.3781625881377022,0.3356491082538366,0.091974284529241
QLD,166,Hinkler,82904,Bundaberg West,823,0.33171324422843257,0.26974483596597815,0.3985419198055893,-0.06196840826245442
QLD,166,Hinkler,82905,Bundaberg Central,724,0.30386740331491713,0.319060773480663,0.3770718232044199,0.015193370165745845
QLD,166,Hinkler,82906,Hervey Bay South PPVC,7176,0.27968227424749165,0.4403567447045708,0.2799609810479376,0.16067447045707917
QLD,166,Hinkler,82907,Pialba,899,0.2903225806451613,0.3259176863181313,0.38375973303670746,0.03559510567296997
QLD,166,Hinkler,82908,Maryborough HINKLER PPVC,873,0.3024054982817869,0.33906071019473083,0.35853379152348225,0.03665521191294391
QLD,166,Hinkler,83356,Bargara PPVC,5032,0.234697933227345,0.4640302066772655,0.30127186009538953,0.22933227344992052
QLD,166,Hinkler,83359,Childers PPVC,2664,0.23085585585585586,0.3952702702702703,0.3738738738738739,0.16441441441441443
QLD,166,Hinkler,97425,Branyan,1164,0.25945017182130586,0.3118556701030928,0.42869415807560135,0.05240549828178692
QLD,166,Hinkler,108643,EAV COVID19 Hinkler PPVC,241,0.3360995850622407,0.3278008298755187,0.3360995850622407,-0.008298755186722018
QLD,167,Kennedy,5657,Forrest Beach,376,0.15425531914893617,0.2632978723404255,0.5824468085106383,0.10904255319148934
QLD,167,Kennedy,5676,Long Pocket,168,0.09523809523809523,0.3333333333333333,0.5714285714285714,0.23809523809523808
QLD,167,Kennedy,5690,Rollingstone,560,0.21607142857142858,0.29464285714285715,0.48928571428571427,0.07857142857142857
QLD,167,Kennedy,5695,Toobanna,176,0.10795454545454546,0.30113636363636365,0.5909090909090909,0.19318181818181818
QLD,167,Kennedy,5699,Trebonne,154,0.05844155844155844,0.42207792207792205,0.5194805194805194,0.3636363636363636
QLD,167,Kennedy,5701,Victoria Estate,168,0.11904761904761904,0.2619047619047619,0.6190476190476191,0.14285714285714288
QLD,167,Kennedy,5704,Woodstock,325,0.1476923076923077,0.23692307692307693,0.6153846153846154,0.08923076923076922
QLD,167,Kennedy,5807,Atherton North,578,0.29930795847750863,0.19896193771626297,0.5017301038062284,-0.10034602076124566
QLD,167,Kennedy,5808,Atherton,828,0.24758454106280192,0.18840579710144928,0.5640096618357487,-0.05917874396135264
QLD,167,Kennedy,5810,Biboohra,191,0.09947643979057591,0.29842931937172773,0.6020942408376964,0.19895287958115182
QLD,167,Kennedy,5812,Boulia,83,0.10843373493975904,0.2289156626506024,0.6626506024096386,0.12048192771084336
QLD,167,Kennedy,5817,Cardwell,674,0.17507418397626112,0.3545994065281899,0.47032640949554894,0.17952522255192876
QLD,167,Kennedy,5818,Charters Towers,827,0.17654171704957677,0.2067714631197098,0.6166868198307134,0.030229746070133012
QLD,167,Kennedy,5819,Charters Towers Central,413,0.21549636803874092,0.17675544794188863,0.6077481840193705,-0.03874092009685229
QLD,167,Kennedy,5821,Chillagoe,138,0.12318840579710146,0.21014492753623187,0.6666666666666666,0.08695652173913042
QLD,167,Kennedy,5825,Cloncurry,860,0.17674418604651163,0.28837209302325584,0.5348837209302325,0.11162790697674421
QLD,167,Kennedy,5827,Dimbulah,333,0.15315315315315314,0.27927927927927926,0.5675675675675675,0.12612612612612611
QLD,167,Kennedy,5828,Doomadgee,404,0.15346534653465346,0.05693069306930693,0.7896039603960396,-0.09653465346534654
QLD,167,Kennedy,5836,Georgetown,160,0.0875,0.3875,0.525,0.30000000000000004
QLD,167,Kennedy,5838,Halifax,318,0.2138364779874214,0.22955974842767296,0.5566037735849056,0.01572327044025157
QLD,167,Kennedy,5839,Happy Valley,509,0.25343811394891946,0.1512770137524558,0.5952848722986247,-0.10216110019646366
QLD,167,Kennedy,5841,Healy,710,0.20140845070422536,0.16901408450704225,0.6295774647887324,-0.03239436619718311
QLD,167,Kennedy,5842,Herberton,558,0.26344086021505375,0.1881720430107527,0.5483870967741935,-0.07526881720430106
QLD,167,Kennedy,5844,Hughenden,153,0.0784313725490196,0.21568627450980393,0.7058823529411765,0.13725490196078433
QLD,167,Kennedy,5846,Ingham,612,0.2042483660130719,0.21241830065359477,0.5833333333333334,0.008169934640522875
QLD,167,Kennedy,5847,Ingham South,273,0.14285714285714285,0.2454212454212454,0.6117216117216118,0.10256410256410256
QLD,167,Kennedy,5852,Julatten,443,0.29345372460496616,0.17832957110609482,0.5282167042889391,-0.11512415349887134
QLD,167,Kennedy,5853,Julia Creek,176,0.056818181818181816,0.26704545454545453,0.6761363636363636,0.2102272727272727
QLD,167,Kennedy,5854,Kairi,245,0.13877551020408163,0.33877551020408164,0.5224489795918368,0.2
QLD,167,Kennedy,5855,Kalkadoon,455,0.25934065934065936,0.15824175824175823,0.5824175824175825,-0.10109890109890113
QLD,167,Kennedy,5856,Karumba,175,0.16,0.1657142857142857,0.6742857142857143,0.0057142857142856995
QLD,167,Kennedy,5857,Kennedy Central,189,0.13756613756613756,0.3968253968253968,0.4656084656084656,0.25925925925925924
QLD,167,Kennedy,5863,Lower Tully,241,0.16597510373443983,0.3817427385892116,0.45228215767634855,0.21576763485477177
QLD,167,Kennedy,5864,Lucinda,145,0.16551724137931034,0.2896551724137931,0.5448275862068965,0.12413793103448278
QLD,167,Kennedy,5866,Macknade,143,0.16083916083916083,0.2867132867132867,0.5524475524475524,0.1258741258741259
QLD,167,Kennedy,5867,Malanda,1216,0.23355263157894737,0.2582236842105263,0.5082236842105263,0.024671052631578955
QLD,167,Kennedy,5868,Mareeba,644,0.2391304347826087,0.20186335403726707,0.5590062111801242,-0.03726708074534163
QLD,167,Kennedy,5869,Mareeba North,747,0.1713520749665328,0.250334672021419,0.5783132530120482,0.07898259705488622
QLD,167,Kennedy,5870,Mareeba West,406,0.2019704433497537,0.23645320197044334,0.5615763546798029,0.03448275862068964
QLD,167,Kennedy,5872,Millaa Millaa,312,0.22435897435897437,0.21474358974358973,0.5608974358974359,-0.009615384615384637
QLD,167,Kennedy,5875,Mornington Island,354,0.17796610169491525,0.05367231638418079,0.768361581920904,-0.12429378531073446
QLD,167,Kennedy,5877,Mount Garnet,286,0.15384615384615385,0.1993006993006993,0.6468531468531469,0.04545454545454544
QLD,167,Kennedy,5878,Mount Isa,853,0.23681125439624853,0.16764361078546308,0.5955451348182884,-0.06916764361078545
QLD,167,Kennedy,5882,Murray Upper,167,0.10778443113772455,0.40119760479041916,0.49101796407185627,0.2934131736526946
QLD,167,Kennedy,5883,Mutchilba,136,0.08823529411764706,0.27941176470588236,0.6323529411764706,0.19117647058823528
QLD,167,Kennedy,5885,Normanton,501,0.15768463073852296,0.1497005988023952,0.6926147704590818,-0.007984031936127761
QLD,167,Kennedy,5887,Pentland,125,0.056,0.216,0.728,0.16
QLD,167,Kennedy,5889,Queenton,427,0.12177985948477751,0.1873536299765808,0.6908665105386417,0.0655737704918033
QLD,167,Kennedy,5890,Ravenshoe,877,0.21436716077537057,0.18358038768529075,0.6020524515393386,-0.030786773090079822
QLD,167,Kennedy,5892,Richmond,292,0.15753424657534246,0.2910958904109589,0.5513698630136986,0.13356164383561644
QLD,167,Kennedy,5893,Richmond Hill,358,0.18435754189944134,0.22905027932960895,0.5865921787709497,0.044692737430167606
QLD,167,Kennedy,5894,Soldiers Hill,527,0.22580645161290322,0.17077798861480076,0.603415559772296,-0.05502846299810246
QLD,167,Kennedy,5895,South Mission Beach,511,0.2837573385518591,0.2602739726027397,0.45596868884540115,-0.023483365949119372
QLD,167,Kennedy,5896,Sunset,560,0.22857142857142856,0.17142857142857143,0.6,-0.057142857142857134
QLD,167,Kennedy,5899,Tolga,759,0.18708827404479578,0.31488801054018445,0.4980237154150198,0.12779973649538867
QLD,167,Kennedy,5901,Tully,414,0.2246376811594203,0.36231884057971014,0.41304347826086957,0.13768115942028986
QLD,167,Kennedy,5902,Tully North,300,0.18333333333333332,0.33666666666666667,0.48,0.15333333333333335
QLD,167,Kennedy,5905,Walkamin,192,0.140625,0.2760416666666667,0.5833333333333334,0.13541666666666669
QLD,167,Kennedy,5908,Yungaburra,629,0.2957074721780604,0.2957074721780604,0.40858505564387915,0
QLD,167,Kennedy,5921,Aloomba,334,0.20059880239520958,0.2275449101796407,0.5718562874251497,0.026946107784431128
QLD,167,Kennedy,5923,Babinda,655,0.26106870229007634,0.26106870229007634,0.4778625954198473,0
QLD,167,Kennedy,5949,Innisfail East,745,0.2644295302013423,0.17718120805369128,0.5583892617449664,-0.08724832214765102
QLD,167,Kennedy,5950,East Palmerston,130,0.14615384615384616,0.35384615384615387,0.5,0.2076923076923077
QLD,167,Kennedy,5952,Bentley Park (Kennedy),949,0.3350895679662803,0.17386722866174922,0.4910432033719705,-0.1612223393045311
QLD,167,Kennedy,5954,El Arish,325,0.22153846153846155,0.31384615384615383,0.4646153846153846,0.09230769230769229
QLD,167,Kennedy,5956,Flying Fish Point,126,0.3253968253968254,0.23015873015873015,0.4444444444444444,-0.09523809523809526
QLD,167,Kennedy,5958,Garradunga,142,0.11267605633802817,0.29577464788732394,0.5915492957746479,0.18309859154929575
QLD,167,Kennedy,5959,Goondi,872,0.21788990825688073,0.25,0.5321100917431193,0.03211009174311927
QLD,167,Kennedy,5961,Gordonvale,1794,0.30379041248606464,0.20234113712374582,0.4938684503901895,-0.10144927536231882
QLD,167,Kennedy,5963,Edmonton,1981,0.3255931347804139,0.1867743563856638,0.4876325088339223,-0.1388187783947501
QLD,167,Kennedy,5968,Innisfail,177,0.3107344632768362,0.24293785310734464,0.4463276836158192,-0.06779661016949154
QLD,167,Kennedy,5969,Innisfail North,348,0.2988505747126437,0.22988505747126436,0.47126436781609193,-0.06896551724137934
QLD,167,Kennedy,5974,Kurrimine Beach,357,0.1400560224089636,0.33613445378151263,0.5238095238095238,0.19607843137254904
QLD,167,Kennedy,5979,Mcdonnell Creek,195,0.2153846153846154,0.2205128205128205,0.5641025641025641,0.00512820512820511
QLD,167,Kennedy,5980,Mena Creek,253,0.18972332015810275,0.25296442687747034,0.5573122529644269,0.06324110671936758
QLD,167,Kennedy,5982,Miriwinni,392,0.24744897959183673,0.3010204081632653,0.45153061224489793,0.053571428571428575
QLD,167,Kennedy,5983,Mission Beach,696,0.34770114942528735,0.20833333333333334,0.44396551724137934,-0.139367816091954
QLD,167,Kennedy,5986,Mourilyan,610,0.1721311475409836,0.2360655737704918,0.5918032786885246,0.0639344262295082
QLD,167,Kennedy,5996,Silkwood,214,0.1308411214953271,0.3177570093457944,0.5514018691588785,0.18691588785046728
QLD,167,Kennedy,5998,South Johnstone,352,0.16761363636363635,0.2755681818181818,0.5568181818181818,0.10795454545454547
QLD,167,Kennedy,6011,Yarrabah,766,0.3368146214099217,0.030026109660574413,0.6331592689295039,-0.3067885117493473
QLD,167,Kennedy,12019,Alice River (Kennedy),872,0.2006880733944954,0.3256880733944954,0.4736238532110092,0.125
QLD,167,Kennedy,46677,Charters Towers PPVC,3030,0.1316831683168317,0.2861386138613861,0.5821782178217821,0.15445544554455443
QLD,167,Kennedy,46679,Cloncurry PPVC,0,NA,NA,NA,NA
QLD,167,Kennedy,46681,Ingham PPVC,4292,0.13233923578751164,0.3574091332712022,0.5102516309412861,0.22506989748369058
QLD,167,Kennedy,46683,Innisfail PPVC,4634,0.1991799741044454,0.3139835994820889,0.4868364264134657,0.11480362537764352
QLD,167,Kennedy,46685,Mareeba PPVC,5357,0.17528467425798022,0.3322755273473959,0.4924397983946239,0.15699085308941568
QLD,167,Kennedy,46689,Tully PPVC,2736,0.21454678362573099,0.41885964912280704,0.36659356725146197,0.20431286549707606
QLD,167,Kennedy,46692,Hughenden PPVC,535,0.08971962616822429,0.23925233644859814,0.6710280373831776,0.14953271028037385
QLD,167,Kennedy,46694,Normanton PPVC,0,NA,NA,NA,NA
QLD,167,Kennedy,46720,Atherton PPVC,7527,0.22173508702006112,0.3149993357247243,0.46326557725521456,0.09326424870466321
QLD,167,Kennedy,46743,Remote Mobile Team 1,176,0.18181818181818182,0.13636363636363635,0.6818181818181818,-0.04545454545454547
QLD,167,Kennedy,65107,Cairns KENNEDY PPVC,2188,0.28244972577696525,0.2609689213893967,0.45658135283363804,-0.021480804387568553
QLD,167,Kennedy,65511,EAV Kennedy PPVC,15,0.4,0.13333333333333333,0.4666666666666667,-0.2666666666666667
QLD,167,Kennedy,65831,Wulguru (Kennedy),267,0.250936329588015,0.30711610486891383,0.4419475655430712,0.05617977528089885
QLD,167,Kennedy,82900,Mt Isa PPVC,4038,0.2288261515601783,0.20629024269440316,0.5648836057454185,-0.02253590886577514
QLD,167,Kennedy,83294,Cairns South KENNEDY PPVC,7104,0.3056024774774775,0.26210585585585583,0.4322916666666667,-0.043496621621621656
QLD,167,Kennedy,97503,Cairns CBD KENNEDY PPVC,458,0.3384279475982533,0.2052401746724891,0.45633187772925765,-0.1331877729257642
QLD,167,Kennedy,97992,Kirwan KENNEDY PPVC,903,0.1461794019933555,0.33554817275747506,0.5182724252491694,0.18936877076411956
QLD,167,Kennedy,108513,EAV COVID19 Kennedy PPVC,163,0.27607361963190186,0.2331288343558282,0.49079754601226994,-0.04294478527607365
QLD,168,Leichhardt,5926,Mooroobool,1103,0.37262012692656393,0.2611060743427017,0.36627379873073435,-0.11151405258386221
QLD,168,Leichhardt,5927,Bamaga,462,0.2987012987012987,0.23376623376623376,0.4675324675324675,-0.06493506493506493
QLD,168,Leichhardt,5929,Woree,1393,0.3237616654702082,0.29576453697056715,0.38047379755922467,-0.027997128499641033
QLD,168,Leichhardt,5931,Bloomfield,217,0.31336405529953915,0.28110599078341014,0.4055299539170507,-0.032258064516129004
QLD,168,Leichhardt,5934,Cairns City,1207,0.40430820215410107,0.28583264291632143,0.30985915492957744,-0.11847555923777964
QLD,168,Leichhardt,5937,Manunda,1037,0.39151398264223725,0.2420443587270974,0.36644165863066536,-0.14946962391513985
QLD,168,Leichhardt,5938,Cairns West,967,0.39193381592554294,0.24715615305067218,0.3609100310237849,-0.14477766287487076
QLD,168,Leichhardt,5939,Caravonica,1236,0.32281553398058255,0.34385113268608414,0.3333333333333333,0.02103559870550159
QLD,168,Leichhardt,5940,Clifton Beach,1157,0.32843560933448573,0.3941227312013829,0.27744165946413135,0.06568712186689718
QLD,168,Leichhardt,5942,Coen,92,0.1956521739130435,0.34782608695652173,0.45652173913043476,0.15217391304347824
QLD,168,Leichhardt,5943,Cooktown,537,0.2644320297951583,0.2718808193668529,0.46368715083798884,0.007448789571694592
QLD,168,Leichhardt,5945,Daintree,108,0.23148148148148148,0.4166666666666667,0.35185185185185186,0.1851851851851852
QLD,168,Leichhardt,5948,Earlville,1412,0.3321529745042493,0.35339943342776203,0.31444759206798867,0.021246458923512734
QLD,168,Leichhardt,5951,Edge Hill,1894,0.39440337909186907,0.2697993664202746,0.3357972544878564,-0.12460401267159449
QLD,168,Leichhardt,5953,Pormpuraaw,318,0.31446540880503143,0.34591194968553457,0.33962264150943394,0.03144654088050314
QLD,168,Leichhardt,5955,Whitfield,1205,0.4066390041493776,0.3203319502074689,0.2730290456431535,-0.08630705394190868
QLD,168,Leichhardt,5957,Freshwater,933,0.40943193997856375,0.32690246516613075,0.26366559485530544,-0.082529474812433
QLD,168,Leichhardt,5965,Holloways Beach,874,0.3707093821510298,0.28832951945080093,0.34096109839816935,-0.08237986270022885
QLD,168,Leichhardt,5966,Hope Vale,282,0.28368794326241137,0.22340425531914893,0.4929078014184397,-0.06028368794326244
QLD,168,Leichhardt,5967,Horn Island,160,0.49375,0.23125,0.275,-0.2625
QLD,168,Leichhardt,5971,Kowanyama,407,0.1891891891891892,0.4864864864864865,0.32432432432432434,0.2972972972972973
QLD,168,Leichhardt,5973,Kuranda,1353,0.37250554323725055,0.17812269031781228,0.4493717664449372,-0.19438285291943827
QLD,168,Leichhardt,5976,Lockhart River,164,0.2682926829268293,0.20121951219512196,0.5304878048780488,-0.06707317073170732
QLD,168,Leichhardt,5978,Machans Beach,414,0.4444444444444444,0.178743961352657,0.37681159420289856,-0.2657004830917874
QLD,168,Leichhardt,5981,Miallo,262,0.2366412213740458,0.40076335877862596,0.36259541984732824,0.16412213740458015
QLD,168,Leichhardt,5985,Mossman,1257,0.29912490055688146,0.29832935560859186,0.4025457438345266,-7.955449482895949e-4
QLD,168,Leichhardt,5991,Parramatta Park,1268,0.3746056782334385,0.27996845425867506,0.34542586750788645,-0.09463722397476343
QLD,168,Leichhardt,5992,Port Douglas,1012,0.34189723320158105,0.2974308300395257,0.3606719367588933,-0.04446640316205536
QLD,168,Leichhardt,5993,Redlynch,1801,0.36646307606885065,0.34813992226540813,0.2853970016657413,-0.018323153803442516
QLD,168,Leichhardt,5994,Wonga Beach,430,0.25116279069767444,0.3767441860465116,0.37209302325581395,0.12558139534883717
QLD,168,Leichhardt,6001,Stratford,674,0.4332344213649852,0.28486646884273,0.2818991097922849,-0.1483679525222552
QLD,168,Leichhardt,6002,Tamwoy,168,0.4166666666666667,0.1130952380952381,0.47023809523809523,-0.3035714285714286
QLD,168,Leichhardt,6003,Thursday Island,452,0.47123893805309736,0.22566371681415928,0.3030973451327434,-0.24557522123893807
QLD,168,Leichhardt,6005,Trinity Beach,1680,0.37976190476190474,0.3113095238095238,0.30892857142857144,-0.06845238095238093
QLD,168,Leichhardt,6007,Weipa,773,0.2807244501940492,0.2729624838292367,0.4463130659767141,-0.007761966364812467
QLD,168,Leichhardt,6009,White Rock,1252,0.33945686900958466,0.2731629392971246,0.38738019169329074,-0.06629392971246006
