2022 Federal Election House of Representatives First Preferences By Candidate By Polling Place for NT [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:00 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NT,306,Lingiari,58672,Eaton LINGIARI PPVC,36987,GRAVENER,Michael Setford,6,N,N,IND,Independent,6,1.18
NT,306,Lingiari,58672,Eaton LINGIARI PPVC,37808,ADAMSON AGARS,Imelda,7,N,N,IND,Independent,10,1.97
NT,306,Lingiari,58672,Eaton LINGIARI PPVC,37433,GALLARD,Tim,8,N,N,ON,Pauline Hanson's One Nation,29,5.72
NT,306,Lingiari,58672,Eaton LINGIARI PPVC,37429,KASPAREK,George,9,N,N,LDP,Liberal Democrats,31,6.11
NT,306,Lingiari,58672,Eaton LINGIARI PPVC,999,Informal,Informal,999,N,N,,Informal,64,5.3
NT,306,Lingiari,108577,EAV COVID19 Lingiari PPVC,36968,RYAN,Damien,1,N,N,CLP,NT CLP,54,36.49
NT,306,Lingiari,108577,EAV COVID19 Lingiari PPVC,36457,McFARLAND,Blair,2,N,N,GRN,The Greens,24,16.22
NT,306,Lingiari,108577,EAV COVID19 Lingiari PPVC,37585,LEE,Thong Sum,3,N,N,CEC,Citizens Party,0,0
NT,306,Lingiari,108577,EAV COVID19 Lingiari PPVC,37142,MCLEOD,Allan,4,N,N,UAPP,United Australia Party,11,7.43
NT,306,Lingiari,108577,EAV COVID19 Lingiari PPVC,37286,SCRYMGOUR,Marion,5,Y,N,ALP,A.L.P.,38,25.68
NT,306,Lingiari,108577,EAV COVID19 Lingiari PPVC,36987,GRAVENER,Michael Setford,6,N,N,IND,Independent,2,1.35
NT,306,Lingiari,108577,EAV COVID19 Lingiari PPVC,37808,ADAMSON AGARS,Imelda,7,N,N,IND,Independent,4,2.7
NT,306,Lingiari,108577,EAV COVID19 Lingiari PPVC,37433,GALLARD,Tim,8,N,N,ON,Pauline Hanson's One Nation,8,5.41
NT,306,Lingiari,108577,EAV COVID19 Lingiari PPVC,37429,KASPAREK,George,9,N,N,LDP,Liberal Democrats,7,4.73
NT,306,Lingiari,108577,EAV COVID19 Lingiari PPVC,999,Informal,Informal,999,N,N,,Informal,2,1.33
NT,306,Lingiari,65576,EAV Lingiari PPVC,36968,RYAN,Damien,1,N,N,CLP,NT CLP,1,-50
NT,306,Lingiari,65576,EAV Lingiari PPVC,36457,McFARLAND,Blair,2,N,N,GRN,The Greens,1,50
NT,306,Lingiari,65576,EAV Lingiari PPVC,37585,LEE,Thong Sum,3,N,N,CEC,Citizens Party,0,0
NT,306,Lingiari,65576,EAV Lingiari PPVC,37142,MCLEOD,Allan,4,N,N,UAPP,United Australia Party,0,0
NT,306,Lingiari,65576,EAV Lingiari PPVC,37286,SCRYMGOUR,Marion,5,Y,N,ALP,A.L.P.,0,0
NT,306,Lingiari,65576,EAV Lingiari PPVC,36987,GRAVENER,Michael Setford,6,N,N,IND,Independent,0,0
NT,306,Lingiari,65576,EAV Lingiari PPVC,37808,ADAMSON AGARS,Imelda,7,N,N,IND,Independent,0,0
NT,306,Lingiari,65576,EAV Lingiari PPVC,37433,GALLARD,Tim,8,N,N,ON,Pauline Hanson's One Nation,0,0
NT,306,Lingiari,65576,EAV Lingiari PPVC,37429,KASPAREK,George,9,N,N,LDP,Liberal Democrats,0,0
NT,306,Lingiari,65576,EAV Lingiari PPVC,999,Informal,Informal,999,N,N,,Informal,0,0
NT,306,Lingiari,8711,Gillen,36968,RYAN,Damien,1,N,N,CLP,NT CLP,534,-5.03
NT,306,Lingiari,8711,Gillen,36457,McFARLAND,Blair,2,N,N,GRN,The Greens,193,4.79
NT,306,Lingiari,8711,Gillen,37585,LEE,Thong Sum,3,N,N,CEC,Citizens Party,9,0.72
NT,306,Lingiari,8711,Gillen,37142,MCLEOD,Allan,4,N,N,UAPP,United Australia Party,26,-0.32
