StateCo,StateAb,DivName,DivCo,PPName,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvPremisesName,AdvAddress,AdvLocality,AdvBoothLocation,AdvGateAccess,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,DateFrom,DateTo,TimeFrom,TimeTo
"2","NSW","Hunter","21","Charlestown HUNTER PPVC","224 Pacific Highway","224 Pacific Hwy","","","CHARLESTOWN","NSW","2290","65194","224 Pacific Highway","224 Pacific Hwy","CHARLESTOWN","Office","Two Sliding Doors","-32.9616196","151.69586239","1120863","Assisted","1203","0","14/05/2022","14/05/2022","9:00","16:00"
"2","NSW","Hunter","21","Charlestown HUNTER PPVC","224 Pacific Highway","224 Pacific Hwy","","","CHARLESTOWN","NSW","2290","65194","224 Pacific Highway","224 Pacific Hwy","CHARLESTOWN","Office","Two Sliding Doors","-32.9616196","151.69586239","1120863","Assisted","1203","0","16/05/2022","19/05/2022","8:00","20:00"
"2","NSW","Hunter","21","Charlestown HUNTER PPVC","224 Pacific Highway","224 Pacific Hwy","","","CHARLESTOWN","NSW","2290","65194","224 Pacific Highway","224 Pacific Hwy","CHARLESTOWN","Office","Two Sliding Doors","-32.9616196","151.69586239","1120863","Assisted","1203","0","20/05/2022","20/05/2022","8:00","18:00"
"2","NSW","Hunter","21","Cooranbong PPVC","Cooranbong Community Services Centre","614 Freemans Dr","","","COORANBONG","NSW","2265","33899","Cooranbong Community Services Centre","614 Freemans Dr","COORANBONG","Community Hall","Gravel and concrete ","-33.07476233","151.45796272","1121832","Full","8235","389","16/05/2022","19/05/2022","8:30","17:30"
"2","NSW","Hunter","21","Cooranbong PPVC","Cooranbong Community Services Centre","614 Freemans Dr","","","COORANBONG","NSW","2265","33899","Cooranbong Community Services Centre","614 Freemans Dr","COORANBONG","Community Hall","Gravel and concrete ","-33.07476233","151.45796272","1121832","Full","8235","389","20/05/2022","20/05/2022","8:30","14:30"
"2","NSW","Hunter","21","East Maitland HUNTER PPVC","Living Hope Maitland Church of Christ","cnr Garnett Rd & Mitchell Dr","","","EAST MAITLAND","NSW","2323","80964","Living Hope Maitland Church of Christ","cnr Garnett Rd & Mitchell Dr   ","EAST MAITLAND","Multi-purpose room","Double glass doors","-32.75997","151.59151","1111528","Assisted","580","0","09/05/2022","13/05/2022","8:00","20:00"
"2","NSW","Hunter","21","East Maitland HUNTER PPVC","Living Hope Maitland Church of Christ","cnr Garnett Rd & Mitchell Dr","","","EAST MAITLAND","NSW","2323","80964","Living Hope Maitland Church of Christ","cnr Garnett Rd & Mitchell Dr   ","EAST MAITLAND","Multi-purpose room","Double glass doors","-32.75997","151.59151","1111528","Assisted","580","0","14/05/2022","14/05/2022","9:00","16:00"
"2","NSW","Hunter","21","East Maitland HUNTER PPVC","Living Hope Maitland Church of Christ","cnr Garnett Rd & Mitchell Dr","","","EAST MAITLAND","NSW","2323","80964","Living Hope Maitland Church of Christ","cnr Garnett Rd & Mitchell Dr   ","EAST MAITLAND","Multi-purpose room","Double glass doors","-32.75997","151.59151","1111528","Assisted","580","0","16/05/2022","19/05/2022","8:00","20:00"
"2","NSW","Hunter","21","East Maitland HUNTER PPVC","Living Hope Maitland Church of Christ","cnr Garnett Rd & Mitchell Dr","","","EAST MAITLAND","NSW","2323","80964","Living Hope Maitland Church of Christ","cnr Garnett Rd & Mitchell Dr   ","EAST MAITLAND","Multi-purpose room","Double glass doors","-32.75997","151.59151","1111528","Assisted","580","0","20/05/2022","20/05/2022","8:00","18:00"
"2","NSW","Hunter","21","Edgeworth HUNTER PPVC","Pasterfield Sports Complex","18C Horizon Ave","","","CAMERON PARK","NSW","2285","83657","Pasterfield Sports Complex","18C Horizon Ave","CAMERON PARK","Multi-purpose room","Concrete","-32.91615","151.6064","1121718","Full","3859","251","09/05/2022","13/05/2022","8:30","17:30"
"2","NSW","Hunter","21","Edgeworth HUNTER PPVC","Pasterfield Sports Complex","18C Horizon Ave","","","CAMERON PARK","NSW","2285","83657","Pasterfield Sports Complex","18C Horizon Ave","CAMERON PARK","Multi-purpose room","Concrete","-32.91615","151.6064","1121718","Full","3859","251","14/05/2022","14/05/2022","9:00","16:00"
"2","NSW","Hunter","21","Edgeworth HUNTER PPVC","Pasterfield Sports Complex","18C Horizon Ave","","","CAMERON PARK","NSW","2285","83657","Pasterfield Sports Complex","18C Horizon Ave","CAMERON PARK","Multi-purpose room","Concrete","-32.91615","151.6064","1121718","Full","3859","251","16/05/2022","19/05/2022","8:30","17:30"
"2","NSW","Hunter","21","Edgeworth HUNTER PPVC","Pasterfield Sports Complex","18C Horizon Ave","","","CAMERON PARK","NSW","2285","83657","Pasterfield Sports Complex","18C Horizon Ave","CAMERON PARK","Multi-purpose room","Concrete","-32.91615","151.6064","1121718","Full","3859","251","20/05/2022","20/05/2022","8:30","18:00"
"2","NSW","Hunter","21","Kurri Kurri HUNTER PPVC","Kurri Kurri Senior Citizens Centre","132 Barton St","","","KURRI KURRI","NSW","2327","98082","Kurri Kurri Senior Citizens Centre","132 Barton St","KURRI KURRI","Hall","flat and concrete","-32.81972512","151.48120426","1111107","Full","717","0","09/05/2022","13/05/2022","8:30","17:30"
"2","NSW","Hunter","21","Kurri Kurri HUNTER PPVC","Kurri Kurri Senior Citizens Centre","132 Barton St","","","KURRI KURRI","NSW","2327","98082","Kurri Kurri Senior Citizens Centre","132 Barton St","KURRI KURRI","Hall","flat and concrete","-32.81972512","151.48120426","1111107","Full","717","0","14/05/2022","14/05/2022","9:00","16:00"
"2","NSW","Hunter","21","Kurri Kurri HUNTER PPVC","Kurri Kurri Senior Citizens Centre","132 Barton St","","","KURRI KURRI","NSW","2327","98082","Kurri Kurri Senior Citizens Centre","132 Barton St","KURRI KURRI","Hall","flat and concrete","-32.81972512","151.48120426","1111107","Full","717","0","16/05/2022","19/05/2022","8:30","17:30"
"2","NSW","Hunter","21","Kurri Kurri HUNTER PPVC","Kurri Kurri Senior Citizens Centre","132 Barton St","","","KURRI KURRI","NSW","2327","98082","Kurri Kurri Senior Citizens Centre","132 Barton St","KURRI KURRI","Hall","flat and concrete","-32.81972512","151.48120426","1111107","Full","717","0","20/05/2022","20/05/2022","8:30","18:00"
"2","NSW","Hunter","21","Muswellbrook HUNTER PPVC","Stan Thiess Memorial Centre","Victoria Park","173 Hill St","","MUSWELLBROOK","NSW","2333","33977","Stan Thiess Memorial Centre","Victoria Park 173 Hill St","MUSWELLBROOK","Hall","Car park & path","-32.2619","150.8981","1112607","Assisted","6534","402","09/05/2022","13/05/2022","8:30","17:30"
"2","NSW","Hunter","21","Muswellbrook HUNTER PPVC","Stan Thiess Memorial Centre","Victoria Park","173 Hill St","","MUSWELLBROOK","NSW","2333","33977","Stan Thiess Memorial Centre","Victoria Park 173 Hill St","MUSWELLBROOK","Hall","Car park & path","-32.2619","150.8981","1112607","Assisted","6534","402","14/05/2022","14/05/2022","9:00","16:00"
"2","NSW","Hunter","21","Muswellbrook HUNTER PPVC","Stan Thiess Memorial Centre","Victoria Park","173 Hill St","","MUSWELLBROOK","NSW","2333","33977","Stan Thiess Memorial Centre","Victoria Park 173 Hill St","MUSWELLBROOK","Hall","Car park & path","-32.2619","150.8981","1112607","Assisted","6534","402","16/05/2022","19/05/2022","8:30","17:30"
"2","NSW","Hunter","21","Muswellbrook HUNTER PPVC","Stan Thiess Memorial Centre","Victoria Park","173 Hill St","","MUSWELLBROOK","NSW","2333","33977","Stan Thiess Memorial Centre","Victoria Park 173 Hill St","MUSWELLBROOK","Hall","Car park & path","-32.2619","150.8981","1112607","Assisted","6534","402","20/05/2022","20/05/2022","8:30","18:00"
"2","NSW","Hunter","21","Newcastle HUNTER PPVC","2/239 King Street","2/239 King St","","","NEWCASTLE","NSW","2300","97998","2/239 King Street","2/239 King St","NEWCASTLE","Office","Ground level via a foyer","-32.92855826","151.77054981","1122906","None","435","0","09/05/2022","13/05/2022","8:00","20:00"
"2","NSW","Hunter","21","Newcastle HUNTER PPVC","2/239 King Street","2/239 King St","","","NEWCASTLE","NSW","2300","97998","2/239 King Street","2/239 King St","NEWCASTLE","Office","Ground level via a foyer","-32.92855826","151.77054981","1122906","None","435","0","14/05/2022","14/05/2022","9:00","16:00"
"2","NSW","Hunter","21","Newcastle HUNTER PPVC","2/239 King Street","2/239 King St","","","NEWCASTLE","NSW","2300","97998","2/239 King Street","2/239 King St","NEWCASTLE","Office","Ground level via a foyer","-32.92855826","151.77054981","1122906","None","435","0","16/05/2022","19/05/2022","8:00","20:00"
"2","NSW","Hunter","21","Newcastle HUNTER PPVC","2/239 King Street","2/239 King St","","","NEWCASTLE","NSW","2300","97998","2/239 King Street","2/239 King St","NEWCASTLE","Office","Ground level via a foyer","-32.92855826","151.77054981","1122906","None","435","0","20/05/2022","20/05/2022","8:00","18:00"
"2","NSW","Hunter","21","Rutherford HUNTER PPVC","Maitland City Salvos","1A Bunning Ave","","","RUTHERFORD","NSW","2320","83693","Maitland City Salvos","1A Bunning Ave","RUTHERFORD","Church Hall","concrete and ashphalt","-32.7141","151.52594","1111743","Assisted","834","0","09/05/2022","13/05/2022","8:30","17:30"
"2","NSW","Hunter","21","Rutherford HUNTER PPVC","Maitland City Salvos","1A Bunning Ave","","","RUTHERFORD","NSW","2320","83693","Maitland City Salvos","1A Bunning Ave","RUTHERFORD","Church Hall","concrete and ashphalt","-32.7141","151.52594","1111743","Assisted","834","0","14/05/2022","14/05/2022","9:00","16:00"
"2","NSW","Hunter","21","Rutherford HUNTER PPVC","Maitland City Salvos","1A Bunning Ave","","","RUTHERFORD","NSW","2320","83693","Maitland City Salvos","1A Bunning Ave","RUTHERFORD","Church Hall","concrete and ashphalt","-32.7141","151.52594","1111743","Assisted","834","0","16/05/2022","19/05/2022","8:30","17:30"
"2","NSW","Hunter","21","Rutherford HUNTER PPVC","Maitland City Salvos","1A Bunning Ave","","","RUTHERFORD","NSW","2320","83693","Maitland City Salvos","1A Bunning Ave","RUTHERFORD","Church Hall","concrete and ashphalt","-32.7141","151.52594","1111743","Assisted","834","0","20/05/2022","20/05/2022","8:30","18:00"
"2","NSW","Hunter","21","Singleton PPVC","Singleton Youth Venue","cnr Pitt & Bathurst St","","","SINGLETON","NSW","2330","33975","Singleton Youth Venue","cnr Pitt & Bathurst St","SINGLETON","Hall","Triple sliding door","-32.5652264275564","151.169328562155","1111215","Full","10003","1116","09/05/2022","13/05/2022","8:30","17:30"
"2","NSW","Hunter","21","Singleton PPVC","Singleton Youth Venue","cnr Pitt & Bathurst St","","","SINGLETON","NSW","2330","33975","Singleton Youth Venue","cnr Pitt & Bathurst St","SINGLETON","Hall","Triple sliding door","-32.5652264275564","151.169328562155","1111215","Full","10003","1116","14/05/2022","14/05/2022","9:00","16:00"
"2","NSW","Hunter","21","Singleton PPVC","Singleton Youth Venue","cnr Pitt & Bathurst St","","","SINGLETON","NSW","2330","33975","Singleton Youth Venue","cnr Pitt & Bathurst St","SINGLETON","Hall","Triple sliding door","-32.5652264275564","151.169328562155","1111215","Full","10003","1116","16/05/2022","19/05/2022","8:30","17:30"
"2","NSW","Hunter","21","Singleton PPVC","Singleton Youth Venue","cnr Pitt & Bathurst St","","","SINGLETON","NSW","2330","33975","Singleton Youth Venue","cnr Pitt & Bathurst St","SINGLETON","Hall","Triple sliding door","-32.5652264275564","151.169328562155","1111215","Full","10003","1116","20/05/2022","20/05/2022","8:30","18:00"
"2","NSW","Hunter","21","Singleton PPVC","Singleton Youth Venue","cnr Pitt & Bathurst St","","","SINGLETON","NSW","2330","33975","Singleton Youth Venue","cnr Pitt & Bathurst St","SINGLETON","Hall","Triple sliding door","-32.5652264275564","151.169328562155","1111215","Full","10003","1116","21/05/2022","21/05/2022","8:00","18:00"
"2","NSW","Hunter","21","Toronto PPVC","Toronto Amateur Sailing Club Inc","27 Victory Row","","","TORONTO","NSW","2283","33900","Toronto Amateur Sailing Club Inc","27 Victory Row","TORONTO","Multi-purpose room","Concrete","-33.0132451571784","151.597689160105","1121902","None","10180","617","09/05/2022","13/05/2022","8:30","17:30"
"2","NSW","Hunter","21","Toronto PPVC","Toronto Amateur Sailing Club Inc","27 Victory Row","","","TORONTO","NSW","2283","33900","Toronto Amateur Sailing Club Inc","27 Victory Row","TORONTO","Multi-purpose room","Concrete","-33.0132451571784","151.597689160105","1121902","None","10180","617","14/05/2022","14/05/2022","9:00","16:00"
"2","NSW","Hunter","21","Toronto PPVC","Toronto Amateur Sailing Club Inc","27 Victory Row","","","TORONTO","NSW","2283","33900","Toronto Amateur Sailing Club Inc","27 Victory Row","TORONTO","Multi-purpose room","Concrete","-33.0132451571784","151.597689160105","1121902","None","10180","617","16/05/2022","19/05/2022","8:30","17:30"
"2","NSW","Hunter","21","Toronto PPVC","Toronto Amateur Sailing Club Inc","27 Victory Row","","","TORONTO","NSW","2283","33900","Toronto Amateur Sailing Club Inc","27 Victory Row","TORONTO","Multi-purpose room","Concrete","-33.0132451571784","151.597689160105","1121902","None","10180","617","20/05/2022","20/05/2022","8:30","18:00"
"2","NSW","Hunter","21","Wallsend HUNTER PPVC","Maryland Conference Centre","207 Maryland Dr","","","MARYLAND","NSW","2287","98001","Maryland Conference Centre","207 Maryland Dr","MARYLAND","Multi-purpose room","Back and side entrances.","-32.87361994","151.65780807","1122626","Assisted","1181","0","09/05/2022","13/05/2022","8:00","20:00"
"2","NSW","Hunter","21","Wallsend HUNTER PPVC","Maryland Conference Centre","207 Maryland Dr","","","MARYLAND","NSW","2287","98001","Maryland Conference Centre","207 Maryland Dr","MARYLAND","Multi-purpose room","Back and side entrances.","-32.87361994","151.65780807","1122626","Assisted","1181","0","14/05/2022","14/05/2022","9:00","16:00"
"2","NSW","Hunter","21","Wallsend HUNTER PPVC","Maryland Conference Centre","207 Maryland Dr","","","MARYLAND","NSW","2287","98001","Maryland Conference Centre","207 Maryland Dr","MARYLAND","Multi-purpose room","Back and side entrances.","-32.87361994","151.65780807","1122626","Assisted","1181","0","16/05/2022","19/05/2022","8:00","20:00"
"2","NSW","Hunter","21","Wallsend HUNTER PPVC","Maryland Conference Centre","207 Maryland Dr","","","MARYLAND","NSW","2287","98001","Maryland Conference Centre","207 Maryland Dr","MARYLAND","Multi-purpose room","Back and side entrances.","-32.87361994","151.65780807","1122626","Assisted","1181","0","20/05/2022","20/05/2022","8:00","18:00"
"2","NSW","Kingsford Smith","22","Central Sydney KINGSFORD SMITH PPVC","TAFE NSW Ultimo Campus","2-10 Mary Ann St","","","ULTIMO","NSW","2007","97568","TAFE NSW Ultimo Campus","2-10 Mary Ann St","ULTIMO","Turner Hall & Classrooms NG.16-NG.18","Mary Ann Street ","-33.8814906158705","151.197757859755","1133452","Assisted","703","0","09/05/2022","13/05/2022","8:00","20:00"
"2","NSW","Kingsford Smith","22","Central Sydney KINGSFORD SMITH PPVC","TAFE NSW Ultimo Campus","2-10 Mary Ann St","","","ULTIMO","NSW","2007","97568","TAFE NSW Ultimo Campus","2-10 Mary Ann St","ULTIMO","Turner Hall & Classrooms NG.16-NG.18","Mary Ann Street ","-33.8814906158705","151.197757859755","1133452","Assisted","703","0","14/05/2022","14/05/2022","9:00","16:00"
"2","NSW","Kingsford Smith","22","Central Sydney KINGSFORD SMITH PPVC","TAFE NSW Ultimo Campus","2-10 Mary Ann St","","","ULTIMO","NSW","2007","97568","TAFE NSW Ultimo Campus","2-10 Mary Ann St","ULTIMO","Turner Hall & Classrooms NG.16-NG.18","Mary Ann Street ","-33.8814906158705","151.197757859755","1133452","Assisted","703","0","16/05/2022","19/05/2022","8:00","20:00"
"2","NSW","Kingsford Smith","22","Central Sydney KINGSFORD SMITH PPVC","TAFE NSW Ultimo Campus","2-10 Mary Ann St","","","ULTIMO","NSW","2007","97568","TAFE NSW Ultimo Campus","2-10 Mary Ann St","ULTIMO","Turner Hall & Classrooms NG.16-NG.18","Mary Ann Street ","-33.8814906158705","151.197757859755","1133452","Assisted","703","0","20/05/2022","20/05/2022","8:00","18:00"
"2","NSW","Kingsford Smith","22","Eastlakes KINGSFORD SMITH PPVC","Eastlakes Community Centre","8-16 Florence Ave","","","EASTLAKES","NSW","2018","82790","Eastlakes Community Centre","8-16 Florence Ave  ","EASTLAKES","Hall","Florence Ave ","-33.9258798","151.2145494","1132224","Full","8964","1607","09/05/2022","13/05/2022","8:30","17:30"
"2","NSW","Kingsford Smith","22","Eastlakes KINGSFORD SMITH PPVC","Eastlakes Community Centre","8-16 Florence Ave","","","EASTLAKES","NSW","2018","82790","Eastlakes Community Centre","8-16 Florence Ave  ","EASTLAKES","Hall","Florence Ave ","-33.9258798","151.2145494","1132224","Full","8964","1607","14/05/2022","14/05/2022","9:00","16:00"
"2","NSW","Kingsford Smith","22","Eastlakes KINGSFORD SMITH PPVC","Eastlakes Community Centre","8-16 Florence Ave","","","EASTLAKES","NSW","2018","82790","Eastlakes Community Centre","8-16 Florence Ave  ","EASTLAKES","Hall","Florence Ave ","-33.9258798","151.2145494","1132224","Full","8964","1607","16/05/2022","19/05/2022","8:30","17:30"
"2","NSW","Kingsford Smith","22","Eastlakes KINGSFORD SMITH PPVC","Eastlakes Community Centre","8-16 Florence Ave","","","EASTLAKES","NSW","2018","82790","Eastlakes Community Centre","8-16 Florence Ave  ","EASTLAKES","Hall","Florence Ave ","-33.9258798","151.2145494","1132224","Full","8964","1607","20/05/2022","20/05/2022","8:30","18:00"
"2","NSW","Kingsford Smith","22","Eastlakes KINGSFORD SMITH PPVC","Eastlakes Community Centre","8-16 Florence Ave","","","EASTLAKES","NSW","2018","82790","Eastlakes Community Centre","8-16 Florence Ave  ","EASTLAKES","Hall","Florence Ave ","-33.9258798","151.2145494","1132224","Full","8964","1607","21/05/2022","21/05/2022","8:00","18:00"
"2","NSW","Kingsford Smith","22","Glebe KINGSFORD SMITH PPVC","Harold Park Community Hall","1 Dalgal Way","","","FOREST LODGE","NSW","2037","97594","Harold Park Community Hall","1 Dalgal Way  ","FOREST LODGE","Hall","Maxwell Road","-33.8764095139968","151.178059563255","1133120","Assisted","59","0","16/05/2022","19/05/2022","8:30","17:30"
"2","NSW","Kingsford Smith","22","Glebe KINGSFORD SMITH PPVC","Harold Park Community Hall","1 Dalgal Way","","","FOREST LODGE","NSW","2037","97594","Harold Park Community Hall","1 Dalgal Way  ","FOREST LODGE","Hall","Maxwell Road","-33.8764095139968","151.178059563255","1133120","Assisted","59","0","20/05/2022","20/05/2022","8:30","18:00"
"2","NSW","Kingsford Smith","22","Haymarket KINGSFORD SMITH PPVC","Sydney Masonic Centre","66 Goulburn St","","","SYDNEY","NSW","2000","65693","Sydney Masonic Centre","66 Goulburn St","SYDNEY","Multi-purpose room","66 Goulburn Street","-33.8779097343399","151.207999565061","1133708","Full","1256","0","09/05/2022","13/05/2022","8:00","20:00"
"2","NSW","Kingsford Smith","22","Haymarket KINGSFORD SMITH PPVC","Sydney Masonic Centre","66 Goulburn St","","","SYDNEY","NSW","2000","65693","Sydney Masonic Centre","66 Goulburn St","SYDNEY","Multi-purpose room","66 Goulburn Street","-33.8779097343399","151.207999565061","1133708","Full","1256","0","14/05/2022","14/05/2022","9:00","16:00"
"2","NSW","Kingsford Smith","22","Haymarket KINGSFORD SMITH PPVC","Sydney Masonic Centre","66 Goulburn St","","","SYDNEY","NSW","2000","65693","Sydney Masonic Centre","66 Goulburn St","SYDNEY","Multi-purpose room","66 Goulburn Street","-33.8779097343399","151.207999565061","1133708","Full","1256","0","16/05/2022","19/05/2022","8:00","20:00"
"2","NSW","Kingsford Smith","22","Haymarket KINGSFORD SMITH PPVC","Sydney Masonic Centre","66 Goulburn St","","","SYDNEY","NSW","2000","65693","Sydney Masonic Centre","66 Goulburn St","SYDNEY","Multi-purpose room","66 Goulburn Street","-33.8779097343399","151.207999565061","1133708","Full","1256","0","20/05/2022","20/05/2022","8:00","18:00"
"2","NSW","Kingsford Smith","22","Maroubra PPVC","Maroubra Senior Citizens Centre","6 Alma Rd","","","MAROUBRA","NSW","2035","83779","Maroubra Senior Citizens Centre","6 Alma Rd  ","MAROUBRA","Hall","Alma St","-33.9391308","151.2397756","1156605","Assisted","14683","773","09/05/2022","13/05/2022","8:00","20:00"
"2","NSW","Kingsford Smith","22","Maroubra PPVC","Maroubra Senior Citizens Centre","6 Alma Rd","","","MAROUBRA","NSW","2035","83779","Maroubra Senior Citizens Centre","6 Alma Rd  ","MAROUBRA","Hall","Alma St","-33.9391308","151.2397756","1156605","Assisted","14683","773","14/05/2022","14/05/2022","9:00","16:00"
"2","NSW","Kingsford Smith","22","Maroubra PPVC","Maroubra Senior Citizens Centre","6 Alma Rd","","","MAROUBRA","NSW","2035","83779","Maroubra Senior Citizens Centre","6 Alma Rd  ","MAROUBRA","Hall","Alma St","-33.9391308","151.2397756","1156605","Assisted","14683","773","16/05/2022","19/05/2022","8:00","20:00"
"2","NSW","Kingsford Smith","22","Maroubra PPVC","Maroubra Senior Citizens Centre","6 Alma Rd","","","MAROUBRA","NSW","2035","83779","Maroubra Senior Citizens Centre","6 Alma Rd  ","MAROUBRA","Hall","Alma St","-33.9391308","151.2397756","1156605","Assisted","14683","773","20/05/2022","20/05/2022","8:00","18:00"
"2","NSW","Kingsford Smith","22","Randwick KINGSFORD SMITH PPVC","Randwick Town Hall","cnr Avoca St & Frances St","","","RANDWICK","NSW","2031","34029","Randwick Town Hall","cnr Avoca & Frances Sts  ","RANDWICK","Hall","Frances St","-33.9109992","151.2431332","1156915","None","12010","1107","09/05/2022","13/05/2022","8:00","20:00"
"2","NSW","Kingsford Smith","22","Randwick KINGSFORD SMITH PPVC","Randwick Town Hall","cnr Avoca St & Frances St","","","RANDWICK","NSW","2031","34029","Randwick Town Hall","cnr Avoca & Frances Sts  ","RANDWICK","Hall","Frances St","-33.9109992","151.2431332","1156915","None","12010","1107","14/05/2022","14/05/2022","9:00","16:00"
"2","NSW","Kingsford Smith","22","Randwick KINGSFORD SMITH PPVC","Randwick Town Hall","cnr Avoca St & Frances St","","","RANDWICK","NSW","2031","34029","Randwick Town Hall","cnr Avoca & Frances Sts  ","RANDWICK","Hall","Frances St","-33.9109992","151.2431332","1156915","None","12010","1107","16/05/2022","19/05/2022","8:00","20:00"
"2","NSW","Kingsford Smith","22","Randwick KINGSFORD SMITH PPVC","Randwick Town Hall","cnr Avoca St & Frances St","","","RANDWICK","NSW","2031","34029","Randwick Town Hall","cnr Avoca & Frances Sts  ","RANDWICK","Hall","Frances St","-33.9109992","151.2431332","1156915","None","12010","1107","20/05/2022","20/05/2022","8:00","18:00"
"2","NSW","Kingsford Smith","22","Sydney KINGSFORD SMITH PPVC","York Events ","Lvl 2 95-99 York St","","","SYDNEY","NSW","2000","65182","York Events ","Lvl 2 95-99 York St","SYDNEY","Event Space ","99 York Street, Foyer","-33.87014175","151.20580786","1133748","Full","1405","0","09/05/2022","13/05/2022","8:00","20:00"
"2","NSW","Kingsford Smith","22","Sydney KINGSFORD SMITH PPVC","York Events ","Lvl 2 95-99 York St","","","SYDNEY","NSW","2000","65182","York Events ","Lvl 2 95-99 York St","SYDNEY","Event Space ","99 York Street, Foyer","-33.87014175","151.20580786","1133748","Full","1405","0","14/05/2022","14/05/2022","9:00","16:00"
"2","NSW","Kingsford Smith","22","Sydney KINGSFORD SMITH PPVC","York Events ","Lvl 2 95-99 York St","","","SYDNEY","NSW","2000","65182","York Events ","Lvl 2 95-99 York St","SYDNEY","Event Space ","99 York Street, Foyer","-33.87014175","151.20580786","1133748","Full","1405","0","16/05/2022","19/05/2022","8:00","20:00"
"2","NSW","Kingsford Smith","22","Sydney KINGSFORD SMITH PPVC","York Events ","Lvl 2 95-99 York St","","","SYDNEY","NSW","2000","65182","York Events ","Lvl 2 95-99 York St","SYDNEY","Event Space ","99 York Street, Foyer","-33.87014175","151.20580786","1133748","Full","1405","0","20/05/2022","20/05/2022","8:00","18:00"
"2","NSW","Kingsford Smith","22","Waverley KINGSFORD SMITH PPVC","Margaret Whitlam Recreation Centre, Community Room","Waverley Park","Bondi Rd","","BONDI JUNCTION","NSW","2022","65270","Margaret Whitlam Recreation Centre, Community Room","Waverley Park Bondi Rd ","BONDI JUNCTION","Multi-purpose room","Off Bondi Rd","-33.8937517","151.2581563","1134124","Full","618","0","09/05/2022","13/05/2022","8:00","20:00"
"2","NSW","Kingsford Smith","22","Waverley KINGSFORD SMITH PPVC","Margaret Whitlam Recreation Centre, Community Room","Waverley Park","Bondi Rd","","BONDI JUNCTION","NSW","2022","65270","Margaret Whitlam Recreation Centre, Community Room","Waverley Park Bondi Rd ","BONDI JUNCTION","Multi-purpose room","Off Bondi Rd","-33.8937517","151.2581563","1134124","Full","618","0","14/05/2022","14/05/2022","9:00","16:00"
"2","NSW","Kingsford Smith","22","Waverley KINGSFORD SMITH PPVC","Margaret Whitlam Recreation Centre, Community Room","Waverley Park","Bondi Rd","","BONDI JUNCTION","NSW","2022","65270","Margaret Whitlam Recreation Centre, Community Room","Waverley Park Bondi Rd ","BONDI JUNCTION","Multi-purpose room","Off Bondi Rd","-33.8937517","151.2581563","1134124","Full","618","0","16/05/2022","19/05/2022","8:00","20:00"
"2","NSW","Kingsford Smith","22","Waverley KINGSFORD SMITH PPVC","Margaret Whitlam Recreation Centre, Community Room","Waverley Park","Bondi Rd","","BONDI JUNCTION","NSW","2022","65270","Margaret Whitlam Recreation Centre, Community Room","Waverley Park Bondi Rd ","BONDI JUNCTION","Multi-purpose room","Off Bondi Rd","-33.8937517","151.2581563","1134124","Full","618","0","20/05/2022","20/05/2022","8:00","18:00"
"2","NSW","Lindsay","23","Emu Plains LINDSAY PPVC","Emu Plains Community Centre","4 Lawson St","","","EMU PLAINS","NSW","2750","97410","Emu Plains Community Centre","4 Lawson St","EMU PLAINS","Multi-purpose room","Lawson St","-33.7524179869348","150.661072165618","1145913","Assisted","1674","168","09/05/2022","13/05/2022","8:30","17:30"
"2","NSW","Lindsay","23","Emu Plains LINDSAY PPVC","Emu Plains Community Centre","4 Lawson St","","","EMU PLAINS","NSW","2750","97410","Emu Plains Community Centre","4 Lawson St","EMU PLAINS","Multi-purpose room","Lawson St","-33.7524179869348","150.661072165618","1145913","Assisted","1674","168","14/05/2022","14/05/2022","9:00","16:00"
"2","NSW","Lindsay","23","Emu Plains LINDSAY PPVC","Emu Plains Community Centre","4 Lawson St","","","EMU PLAINS","NSW","2750","97410","Emu Plains Community Centre","4 Lawson St","EMU PLAINS","Multi-purpose room","Lawson St","-33.7524179869348","150.661072165618","1145913","Assisted","1674","168","16/05/2022","19/05/2022","8:30","17:30"
"2","NSW","Lindsay","23","Emu Plains LINDSAY PPVC","Emu Plains Community Centre","4 Lawson St","","","EMU PLAINS","NSW","2750","97410","Emu Plains Community Centre","4 Lawson St","EMU PLAINS","Multi-purpose room","Lawson St","-33.7524179869348","150.661072165618","1145913","Assisted","1674","168","20/05/2022","20/05/2022","8:30","18:00"
"2","NSW","Lindsay","23","Glenmore Park PPVC","Glenmore Park Youth Centre","Town Tce","","","GLENMORE PARK","NSW","2745","97943","Glenmore Park Youth Centre","Town Tce","GLENMORE PARK","Hall","Town Terrace","-33.788309","150.669493","1146026","Assisted","5653","72","09/05/2022","13/05/2022","8:30","17:30"
"2","NSW","Lindsay","23","Glenmore Park PPVC","Glenmore Park Youth Centre","Town Tce","","","GLENMORE PARK","NSW","2745","97943","Glenmore Park Youth Centre","Town Tce","GLENMORE PARK","Hall","Town Terrace","-33.788309","150.669493","1146026","Assisted","5653","72","14/05/2022","14/05/2022","9:00","16:00"
